ticker,year,month,contract_file,avg_vol,return,start_date,start_value,end_date,end_value
CO,2003,10,CO_2003-12.csv,83861.34782608696,0.007240162639145381,2003-10-01,28.9,2003-10-31,29.11
CO,2003,11,CO_2004-01.csv,85303.38888888889,0.05023810439870938,2003-11-03,28.92,2003-11-26,30.41
CO,2003,12,CO_2004-02.csv,67769.04761904762,0.07666588174791715,2003-12-01,30.12,2003-12-31,32.52
CO,2004,1,CO_2004-03.csv,94265.68421052632,0.030412419116288322,2004-01-05,32.06,2004-01-30,33.05
CO,2004,2,CO_2004-04.csv,82595.73684210527,0.12221763272424911,2004-02-02,32.0,2004-02-27,36.16
CO,2004,3,CO_2004-05.csv,80543.30434782608,0.014364421047035732,2004-03-01,35.25,2004-03-31,35.76
CO,2004,4,CO_2004-06.csv,86585.28571428571,0.06293467155559664,2004-04-01,35.1,2004-04-30,37.38
CO,2004,5,CO_2004-07.csv,88783.75,0.0703729607844769,2004-05-03,37.17,2004-05-28,39.88
CO,2004,6,CO_2004-08.csv,82867.04761904762,-0.0766111023718405,2004-06-01,40.0,2004-06-30,37.05
CO,2004,7,CO_2004-09.csv,79656.0,0.16467004621863227,2004-07-01,37.15,2004-07-30,43.8
CO,2004,8,CO_2004-10.csv,89149.0,-0.02114243657380935,2004-08-02,43.02,2004-08-31,42.12
CO,2004,9,CO_2004-11.csv,84156.04761904762,0.16546206273397696,2004-09-01,42.07,2004-09-30,49.64
CO,2004,10,CO_2004-12.csv,98411.90476190476,0.05113061340459854,2004-10-01,49.18,2004-10-29,51.76
CO,2004,11,CO_2005-01.csv,84108.05,-0.05060101329378949,2004-11-01,51.68,2004-11-30,49.13
CO,2004,12,CO_2005-02.csv,68986.23809523809,-0.12224818308907384,2004-12-01,49.1,2004-12-30,43.45
CO,2005,1,CO_2005-03.csv,86016.9,0.10905566997781475,2005-01-03,43.22,2005-01-31,48.2
CO,2005,2,CO_2005-04.csv,77387.73684210527,0.06589209380870312,2005-02-01,48.45,2005-02-28,51.75
CO,2005,3,CO_2005-05.csv,92610.04545454546,0.056054754673672165,2005-03-01,52.38,2005-03-31,55.4
CO,2005,4,CO_2005-06.csv,100217.04761904762,-0.12375426680267734,2005-04-01,56.27,2005-04-29,49.72
CO,2005,5,CO_2005-07.csv,90186.38095238095,0.018840996296024738,2005-05-02,51.0,2005-05-31,51.97
CO,2005,6,CO_2005-08.csv,92121.81818181818,0.06848731030328138,2005-06-01,52.76,2005-06-30,56.5
CO,2005,7,CO_2005-09.csv,90367.85,0.047676371590952955,2005-07-01,57.75,2005-07-29,60.57
CO,2005,8,CO_2005-10.csv,96415.04347826086,0.1125746905492451,2005-08-01,61.6,2005-08-31,68.94
CO,2005,9,CO_2005-11.csv,92376.09523809524,-0.02916005477241223,2005-09-01,68.2,2005-09-30,66.24
CO,2005,10,CO_2005-12.csv,100874.09523809524,-0.10520990190650613,2005-10-03,66.39,2005-10-31,59.76
CO,2005,11,CO_2006-01.csv,85108.25,-0.052339501980798134,2005-11-01,60.4,2005-11-30,57.32
CO,2005,12,CO_2006-02.csv,75425.66666666667,0.04507002824363658,2005-12-01,58.35,2005-12-30,61.04
CO,2006,1,CO_2006-03.csv,104593.35,0.09264882447195111,2006-01-03,61.91,2006-01-31,67.92
CO,2006,2,CO_2006-04.csv,101792.1052631579,-0.10867694476073136,2006-02-01,68.46,2006-02-28,61.41
CO,2006,3,CO_2006-05.csv,95011.26086956522,0.05221791423317438,2006-03-01,63.24,2006-03-31,66.63
CO,2006,4,CO_2006-06.csv,109695.36842105263,0.05873089573645299,2006-04-03,67.78,2006-04-28,71.88
CO,2006,5,CO_2006-07.csv,91865.63636363637,-0.026849107943441267,2006-05-01,73.23,2006-05-31,71.29
CO,2006,6,CO_2006-08.csv,84477.81818181818,0.023678653670228252,2006-06-01,72.2,2006-06-30,73.93
CO,2006,7,CO_2006-09.csv,86363.1052631579,-0.004960793172777864,2006-07-05,74.77,2006-07-31,74.4
CO,2006,8,CO_2006-10.csv,77894.21739130435,-0.07457551360572202,2006-08-01,75.7,2006-08-31,70.26
CO,2006,9,CO_2006-11.csv,108825.65,-0.12771255670928908,2006-09-01,71.48,2006-09-29,62.91
CO,2006,10,CO_2006-12.csv,132095.4090909091,-0.08780565820692428,2006-10-02,64.12,2006-10-31,58.73
CO,2006,11,CO_2007-01.csv,130326.66666666667,0.04255272734273858,2006-11-01,60.5,2006-11-30,63.13
CO,2006,12,CO_2007-02.csv,129935.9,-0.0537309433463391,2006-12-01,64.42,2006-12-29,61.05
CO,2007,1,CO_2007-03.csv,202615.05,-0.06750110461440396,2007-01-03,62.2,2007-01-31,58.14
CO,2007,2,CO_2007-04.csv,184279.15789473685,0.054202095769758644,2007-02-01,58.53,2007-02-28,61.79
CO,2007,3,CO_2007-05.csv,179282.36363636365,0.04296233310543405,2007-03-01,63.1,2007-03-30,65.87
CO,2007,4,CO_2007-06.csv,185048.25,-0.026876476968707732,2007-04-02,67.5,2007-04-30,65.71
CO,2007,5,CO_2007-07.csv,160416.95454545456,-0.045653298237054,2007-05-01,67.0,2007-05-31,64.01
CO,2007,6,CO_2007-08.csv,173485.42857142858,0.08223809823697222,2007-06-01,65.1,2007-06-29,70.68
CO,2007,7,CO_2007-09.csv,165825.19047619047,0.09826813674659379,2007-07-02,70.89,2007-07-31,78.21
CO,2007,8,CO_2007-10.csv,160232.73913043478,-0.043217825627086585,2007-08-01,77.31,2007-08-31,74.04
CO,2007,9,CO_2007-11.csv,199994.57894736843,0.11032560660856981,2007-09-04,73.13,2007-09-28,81.66
CO,2007,10,CO_2007-12.csv,219801.26086956522,0.16190306825237222,2007-10-01,80.4,2007-10-31,94.53
CO,2007,11,CO_2008-01.csv,212610.95238095237,-0.05664474845032724,2007-11-01,93.88,2007-11-30,88.71
CO,2007,12,CO_2008-02.csv,148668.65,0.08306003567305871,2007-12-03,88.33,2007-12-31,95.98
CO,2008,1,CO_2008-03.csv,192196.04761904763,-0.04423849495471289,2008-01-02,95.9,2008-01-31,91.75
CO,2008,2,CO_2008-04.csv,188393.75,0.11045771230357691,2008-02-01,91.19,2008-02-29,101.84
CO,2008,3,CO_2008-05.csv,232991.1,0.002760254118461291,2008-03-03,101.3,2008-03-31,101.58
CO,2008,4,CO_2008-06.csv,191649.4090909091,0.11543914273245474,2008-04-01,101.09,2008-04-30,113.46
CO,2008,5,CO_2008-07.csv,233489.7142857143,0.11249667973323547,2008-05-01,113.8,2008-05-30,127.35
CO,2008,6,CO_2008-08.csv,197312.52380952382,0.09227194278139302,2008-06-02,127.66,2008-06-30,140.0
CO,2008,7,CO_2008-09.csv,180044.9090909091,-0.12570344525205993,2008-07-01,140.7,2008-07-31,124.08
CO,2008,8,CO_2008-10.csv,187124.33333333334,-0.07538156627197484,2008-08-01,124.5,2008-08-29,115.46
CO,2008,9,CO_2008-11.csv,189291.09523809524,-0.1536963408825959,2008-09-02,117.36,2008-09-30,100.64
CO,2008,10,CO_2008-12.csv,208947.0,-0.4033491217860913,2008-10-01,101.5,2008-10-31,67.81
CO,2008,11,CO_2009-01.csv,144524.15789473685,-0.22259223272999806,2008-11-03,68.0,2008-11-28,54.43
CO,2008,12,CO_2009-02.csv,138049.0,-0.221707543169398,2008-12-01,55.67,2008-12-31,44.6
CO,2009,1,CO_2009-03.csv,229854.75,-0.12712294647304506,2009-01-02,47.33,2009-01-30,41.68
CO,2009,2,CO_2009-04.csv,220677.7894736842,-0.03274658051470979,2009-02-02,46.25,2009-02-27,44.76
CO,2009,3,CO_2009-05.csv,185734.72727272726,0.06811586131636817,2009-03-02,46.39,2009-03-31,49.66
CO,2009,4,CO_2009-06.csv,187812.09523809524,0.010619568827460351,2009-04-01,50.58,2009-04-30,51.12
CO,2009,5,CO_2009-07.csv,191560.0,0.24463664298494164,2009-05-01,51.92,2009-05-29,66.31
CO,2009,6,CO_2009-08.csv,170367.63636363635,0.03880300100809236,2009-06-01,67.23,2009-06-30,69.89
CO,2009,7,CO_2009-09.csv,204601.72727272726,-0.029509872919939648,2009-07-01,71.53,2009-07-31,69.45
CO,2009,8,CO_2009-10.csv,202940.85714285713,-0.016866674385460224,2009-08-03,71.15,2009-08-31,69.96
CO,2009,9,CO_2009-11.csv,189256.2857142857,0.0009918527203493994,2009-09-01,70.54,2009-09-30,70.61
CO,2009,10,CO_2009-12.csv,253800.86363636365,0.08677527735448749,2009-10-01,70.6,2009-10-30,77.0
CO,2009,11,CO_2010-01.csv,199077.3,-0.002842746455038793,2009-11-02,77.5,2009-11-30,77.28
CO,2009,12,CO_2010-02.csv,173111.13636363635,0.0073353054338575795,2009-12-01,78.78,2009-12-31,79.36
CO,2010,1,CO_2010-03.csv,227146.42105263157,-0.09731617353701465,2010-01-04,80.34,2010-01-29,72.89
CO,2010,2,CO_2010-04.csv,200915.26315789475,0.08320696886089238,2010-02-01,73.3,2010-02-26,79.66
CO,2010,3,CO_2010-05.csv,202832.1739130435,0.04119017754122638,2010-03-01,80.38,2010-03-31,83.76
CO,2010,4,CO_2010-06.csv,308196.4761904762,0.027299024324172638,2010-04-01,83.83,2010-04-30,86.15
CO,2010,5,CO_2010-07.csv,318737.65,-0.1794559343810093,2010-05-03,88.51,2010-05-28,73.97
CO,2010,6,CO_2010-08.csv,216053.9090909091,0.006233855322673586,2010-06-01,75.16,2010-06-30,75.63
CO,2010,7,CO_2010-09.csv,218429.09523809524,0.04071644805332518,2010-07-01,75.8,2010-07-30,78.95
CO,2010,8,CO_2010-10.csv,222830.68181818182,-0.09982520178872316,2010-08-02,79.47,2010-08-31,71.92
CO,2010,9,CO_2010-11.csv,258597.0,0.08681814137229434,2010-09-01,73.32,2010-09-30,79.97
CO,2010,10,CO_2010-12.csv,271742.8095238095,0.009376996530156993,2010-10-01,80.67,2010-10-29,81.43
CO,2010,11,CO_2011-01.csv,216156.57142857142,0.021632858989793193,2010-11-01,82.31,2010-11-30,84.11
CO,2010,12,CO_2011-02.csv,156060.0,0.08040755134207325,2010-12-01,84.32,2010-12-31,91.38
CO,2011,1,CO_2011-03.csv,291407.1,0.0007595898580185516,2011-01-03,92.12,2011-01-31,92.19
CO,2011,2,CO_2011-04.csv,277424.4736842105,0.027708396087339344,2011-02-01,94.32,2011-02-28,96.97
CO,2011,3,CO_2011-05.csv,202555.34782608695,0.07873172331122481,2011-03-01,98.64,2011-03-31,106.72
CO,2011,4,CO_2011-06.csv,209492.35,0.06200800605787263,2011-04-01,107.08,2011-04-29,113.93
CO,2011,5,CO_2011-07.csv,222617.09523809524,-0.10683946042805971,2011-05-02,114.28,2011-05-31,102.7
CO,2011,6,CO_2011-08.csv,213875.77272727274,-0.07857443263262005,2011-06-01,103.22,2011-06-30,95.42
CO,2011,7,CO_2011-09.csv,191126.9,0.0014639760012998312,2011-07-01,95.56,2011-07-29,95.7
CO,2011,8,CO_2011-10.csv,209980.8260869565,-0.08459694938392716,2011-08-01,96.65,2011-08-31,88.81
CO,2011,9,CO_2011-11.csv,224196.66666666666,-0.11800747735859377,2011-09-01,89.12,2011-09-30,79.2
CO,2011,10,CO_2011-12.csv,253507.04761904763,0.16874316705356615,2011-10-03,78.72,2011-10-31,93.19
CO,2011,11,CO_2012-01.csv,207528.38095238095,0.08252852359827251,2011-11-01,92.41,2011-11-30,100.36
CO,2011,12,CO_2012-02.csv,129476.52380952382,-0.016657017672774787,2011-12-01,100.49,2011-12-30,98.83
CO,2012,1,CO_2012-03.csv,194448.15,-0.012813573893774747,2012-01-03,99.75,2012-01-31,98.48
CO,2012,2,CO_2012-04.csv,191895.15,0.07987927655355283,2012-02-01,98.85,2012-02-29,107.07
CO,2012,3,CO_2012-05.csv,177740.77272727274,-0.040425876471898686,2012-03-01,107.27,2012-03-30,103.02
CO,2012,4,CO_2012-06.csv,157189.65,0.01044821390672011,2012-04-02,103.78,2012-04-30,104.87
CO,2012,5,CO_2012-07.csv,158117.77272727274,-0.19603730364458594,2012-05-01,105.27,2012-05-31,86.53
CO,2012,6,CO_2012-08.csv,192451.61904761905,-0.02200193519348525,2012-06-01,86.85,2012-06-29,84.96
CO,2012,7,CO_2012-09.csv,168091.19047619047,0.033251735832540354,2012-07-02,85.18,2012-07-31,88.06
CO,2012,8,CO_2012-10.csv,146518.47826086957,0.088945075341061,2012-08-01,88.26,2012-08-31,96.47
CO,2012,9,CO_2012-11.csv,163383.84210526315,-0.047554891024779326,2012-09-04,96.68,2012-09-28,92.19
CO,2012,10,CO_2012-12.csv,164957.26086956522,-0.07072297572473418,2012-10-01,92.56,2012-10-31,86.24
CO,2012,11,CO_2013-01.csv,176920.0,0.026671286905365164,2012-11-01,86.57,2012-11-30,88.91
CO,2012,12,CO_2013-02.csv,121775.6,0.0261503288663477,2012-12-03,89.45,2012-12-31,91.82
CO,2013,1,CO_2013-03.csv,156073.38095238095,0.055898143830677254,2013-01-02,92.19,2013-01-31,97.49
CO,2013,2,CO_2013-04.csv,168284.52631578947,-0.06141033089538402,2013-02-01,97.88,2013-02-28,92.05
CO,2013,3,CO_2013-05.csv,150426.65,0.0522518725160129,2013-03-01,92.28,2013-03-28,97.23
CO,2013,4,CO_2013-06.csv,175666.77272727274,-0.04252394790073599,2013-04-01,97.52,2013-04-30,93.46
CO,2013,5,CO_2013-07.csv,184998.31818181818,-0.014250484058263475,2013-05-01,93.29,2013-05-31,91.97
CO,2013,6,CO_2013-08.csv,182108.2,0.048593414677498246,2013-06-03,91.98,2013-06-28,96.56
CO,2013,7,CO_2013-09.csv,195902.04545454544,0.08573982201818398,2013-07-01,96.4,2013-07-31,105.03
CO,2013,8,CO_2013-10.csv,185294.18181818182,0.02979385076435257,2013-08-01,104.49,2013-08-30,107.65
CO,2013,9,CO_2013-11.csv,169855.9,-0.04134955981869563,2013-09-03,106.65,2013-09-30,102.33
CO,2013,10,CO_2013-12.csv,199003.69565217392,-0.05520243146062817,2013-10-01,101.85,2013-10-31,96.38
CO,2013,11,CO_2014-01.csv,153048.6,-0.04068393494733021,2013-11-01,96.57,2013-11-29,92.72
CO,2013,12,CO_2014-02.csv,115438.52380952382,0.05664454228457627,2013-12-02,93.0,2013-12-31,98.42
CO,2014,1,CO_2014-03.csv,170681.04761904763,-0.010814224957549074,2014-01-02,98.55,2014-01-31,97.49
CO,2014,2,CO_2014-04.csv,157451.26315789475,0.059954702973360675,2014-02-03,96.62,2014-02-28,102.59
CO,2014,3,CO_2014-05.csv,163875.2857142857,-0.005889298529553069,2014-03-03,102.18,2014-03-31,101.58
CO,2014,4,CO_2014-06.csv,175280.90476190476,-0.010174651366433076,2014-04-01,100.76,2014-04-30,99.74
CO,2014,5,CO_2014-07.csv,155005.04761904763,0.03588095510690492,2014-05-01,99.09,2014-05-30,102.71
CO,2014,6,CO_2014-08.csv,154195.61904761905,0.03152524044081638,2014-06-02,102.1,2014-06-30,105.37
CO,2014,7,CO_2014-09.csv,189131.68181818182,-0.06525767778242034,2014-07-01,104.79,2014-07-31,98.17
CO,2014,8,CO_2014-10.csv,164710.2857142857,-0.00912869409836407,2014-08-01,96.84,2014-08-29,95.96
CO,2014,9,CO_2014-11.csv,181595.80952380953,-0.040207501238398724,2014-09-02,94.9,2014-09-30,91.16
CO,2014,10,CO_2014-12.csv,231813.52173913043,-0.11703778658450446,2014-10-01,90.54,2014-10-31,80.54
CO,2014,11,CO_2015-01.csv,199189.36842105264,-0.19732558920223636,2014-11-03,80.58,2014-11-28,66.15
CO,2014,12,CO_2015-02.csv,191328.95454545456,-0.21776021156798026,2014-12-01,66.23,2014-12-31,53.27
CO,2015,1,CO_2015-03.csv,291410.35,-0.1164923560266706,2015-01-02,54.2,2015-01-30,48.24
CO,2015,2,CO_2015-04.csv,287509.3157894737,0.02317647954294666,2015-02-02,48.62,2015-02-27,49.76
CO,2015,3,CO_2015-05.csv,276758.1818181818,-0.08281842517075577,2015-03-02,51.71,2015-03-31,47.6
CO,2015,4,CO_2015-06.csv,268649.1904761905,0.18901842353788226,2015-04-01,49.36,2015-04-30,59.63
CO,2015,5,CO_2015-07.csv,232937.15,-0.00990107098271157,2015-05-01,60.9,2015-05-29,60.3
CO,2015,6,CO_2015-08.csv,188106.0,-0.01931783636513713,2015-06-01,60.63,2015-06-30,59.47
CO,2015,7,CO_2015-09.csv,224658.04545454544,-0.23058607551934462,2015-07-01,59.34,2015-07-31,47.12
CO,2015,8,CO_2015-10.csv,322165.2380952381,0.03980625040041979,2015-08-03,47.28,2015-08-31,49.2
CO,2015,9,CO_2015-11.csv,243620.7142857143,-0.07701853765555132,2015-09-01,48.7,2015-09-30,45.09
CO,2015,10,CO_2015-12.csv,294093.2727272727,0.016010727126231507,2015-10-01,45.85,2015-10-30,46.59
CO,2015,11,CO_2016-01.csv,282200.4,-0.12636290314591012,2015-11-02,47.26,2015-11-30,41.65
CO,2015,12,CO_2016-02.csv,249802.5,-0.14920170591558385,2015-12-01,43.0,2015-12-31,37.04
CO,2016,1,CO_2016-03.csv,467621.2631578947,-0.14200962781888649,2016-01-04,38.75,2016-01-29,33.62
CO,2016,2,CO_2016-04.csv,421668.0,-0.04942488332752298,2016-02-01,35.46,2016-02-29,33.75
CO,2016,3,CO_2016-05.csv,360171.5909090909,0.07134304883190501,2016-03-01,35.7,2016-03-31,38.34
CO,2016,4,CO_2016-06.csv,446785.7619047619,0.15085327671275287,2016-04-01,39.49,2016-04-29,45.92
CO,2016,5,CO_2016-07.csv,355048.5238095238,0.05140049275823796,2016-05-02,46.64,2016-05-31,49.1
CO,2016,6,CO_2016-08.csv,340341.0,-0.018653815459260162,2016-06-01,49.24,2016-06-30,48.33
CO,2016,7,CO_2016-09.csv,348878.2,-0.1643321883959243,2016-07-01,49.03,2016-07-29,41.6
CO,2016,8,CO_2016-10.csv,353009.47826086957,0.060638604017093756,2016-08-01,42.07,2016-08-31,44.7
CO,2016,9,CO_2016-11.csv,452582.0,0.0584762264620254,2016-09-01,45.5,2016-09-30,48.24
CO,2016,10,CO_2016-12.csv,430124.09523809527,-0.03728180457826201,2016-10-03,48.64,2016-10-31,46.86
CO,2016,11,CO_2017-01.csv,477013.1904761905,0.04298182257368503,2016-11-01,47.36,2016-11-30,49.44
CO,2016,12,CO_2017-02.csv,337301.8095238095,0.07176236622689079,2016-12-01,50.0,2016-12-30,53.72
CO,2017,1,CO_2017-03.csv,405694.1,-0.04154129644984711,2017-01-03,55.05,2017-01-31,52.81
CO,2017,2,CO_2017-04.csv,338334.7368421053,0.010984006922984981,2017-02-01,53.42,2017-02-28,54.01
CO,2017,3,CO_2017-05.csv,389948.2173913043,-0.07259638420441401,2017-03-01,54.41,2017-03-31,50.6
CO,2017,4,CO_2017-06.csv,431617.84210526315,-0.036230077151988664,2017-04-03,51.15,2017-04-28,49.33
CO,2017,5,CO_2017-07.csv,443469.04545454547,-0.023520871613057635,2017-05-01,49.47,2017-05-31,48.32
CO,2017,6,CO_2017-08.csv,496958.2272727273,-0.059039065388822067,2017-06-01,48.84,2017-06-30,46.04
CO,2017,7,CO_2017-09.csv,527116.45,0.07574989526015599,2017-07-03,46.51,2017-07-31,50.17
CO,2017,8,CO_2017-10.csv,497602.3043478261,-0.06297579319766775,2017-08-01,50.3,2017-08-31,47.23
CO,2017,9,CO_2017-11.csv,482541.1,0.07638833889467563,2017-09-01,47.87,2017-09-29,51.67
CO,2017,10,CO_2017-12.csv,426827.4090909091,0.04783438716030532,2017-10-02,51.84,2017-10-31,54.38
CO,2017,11,CO_2018-01.csv,435176.71428571426,0.04525981781606355,2017-11-01,54.86,2017-11-30,57.4
CO,2017,12,CO_2018-02.csv,325117.4,0.051624365405307245,2017-12-01,57.38,2017-12-29,60.42
CO,2018,1,CO_2018-03.csv,487051.61904761905,0.07238632108106251,2018-01-02,60.21,2018-01-31,64.73
CO,2018,2,CO_2018-04.csv,445687.63157894736,-0.04581922149583335,2018-02-01,64.53,2018-02-28,61.64
CO,2018,3,CO_2018-05.csv,437026.7619047619,0.056216811235294824,2018-03-01,61.39,2018-03-29,64.94
CO,2018,4,CO_2018-06.csv,473838.7619047619,0.0559324244287975,2018-04-02,64.84,2018-04-30,68.57
CO,2018,5,CO_2018-07.csv,460579.5909090909,-0.021690263840980068,2018-05-01,68.51,2018-05-31,67.04
CO,2018,6,CO_2018-08.csv,478319.4761904762,0.10199464240272148,2018-06-01,66.96,2018-06-29,74.15
CO,2018,7,CO_2018-09.csv,382659.2380952381,-0.04604393850140673,2018-07-02,72.0,2018-07-31,68.76
CO,2018,8,CO_2018-10.csv,302402.39130434784,0.035879596035398344,2018-08-01,67.34,2018-08-31,69.8
CO,2018,9,CO_2018-11.csv,374750.05263157893,0.05269539057094079,2018-09-04,69.49,2018-09-28,73.25
CO,2018,10,CO_2018-12.csv,391804.47826086957,-0.11227272188856052,2018-10-01,73.07,2018-10-31,65.31
CO,2018,11,CO_2019-01.csv,522095.1904761905,-0.24439656098454726,2018-11-01,65.03,2018-11-30,50.93
CO,2018,12,CO_2019-02.csv,426548.9,-0.13416431274636795,2018-12-03,51.93,2018-12-31,45.41
CO,2019,1,CO_2019-03.csv,435354.09523809527,0.15384088088429287,2019-01-02,46.12,2019-01-31,53.79
CO,2019,2,CO_2019-04.csv,396376.15789473685,0.04980430983869895,2019-02-01,54.44,2019-02-28,57.22
CO,2019,3,CO_2019-05.csv,421298.71428571426,0.043152609858537465,2019-03-01,57.6,2019-03-29,60.14
CO,2019,4,CO_2019-06.csv,433547.90476190473,0.0571492097625422,2019-04-01,60.36,2019-04-30,63.91
CO,2019,5,CO_2019-07.csv,479721.04545454547,-0.171830581376481,2019-05-01,63.53,2019-05-31,53.5
CO,2019,6,CO_2019-08.csv,387942.85,0.08808476409537261,2019-06-03,53.54,2019-06-28,58.47
CO,2019,7,CO_2019-09.csv,378640.9090909091,-0.009514173024743725,2019-07-01,59.14,2019-07-31,58.58
CO,2019,8,CO_2019-10.csv,452453.3181818182,-0.05060340129361284,2019-08-01,57.96,2019-08-30,55.1
CO,2019,9,CO_2019-11.csv,423671.0,-0.012680497026334605,2019-09-03,54.76,2019-09-30,54.07
CO,2019,10,CO_2019-12.csv,353547.652173913,0.0009232758480624977,2019-10-01,54.13,2019-10-31,54.18
CO,2019,11,CO_2020-01.csv,342416.0,0.01792293770631668,2019-11-01,54.19,2019-11-29,55.17
CO,2019,12,CO_2020-02.csv,287736.4761904762,0.09637527351035578,2019-12-02,55.45,2019-12-31,61.06
CO,2020,1,CO_2020-03.csv,447638.61904761905,-0.17287051942665368,2020-01-02,61.29,2020-01-31,51.56
CO,2020,2,CO_2020-04.csv,502225.94736842107,-0.13344760895391108,2020-02-03,51.15,2020-02-28,44.76
CO,2020,3,CO_2020-05.csv,566252.9545454546,-0.7631486578163811,2020-03-02,43.93,2020-03-31,20.48
CO,2020,4,CO_2020-06.csv,650131.619047619,-0.24954357603842958,2020-04-01,24.18,2020-04-30,18.84
CO,2020,5,CO_2020-07.csv,423870.15,0.4763919823736914,2020-05-01,22.04,2020-05-29,35.49
CO,2020,6,CO_2020-08.csv,269751.5909090909,0.09755359072840283,2020-06-01,35.62,2020-06-30,39.27
CO,2020,7,CO_2020-09.csv,265044.0,0.009731829769725163,2020-07-01,39.88,2020-07-31,40.27
CO,2020,8,CO_2020-10.csv,232398.52380952382,0.04586087506327136,2020-08-03,40.7,2020-08-31,42.61
CO,2020,9,CO_2020-11.csv,235453.95238095237,-0.06962254225623571,2020-09-01,43.12,2020-09-30,40.22
CO,2020,10,CO_2020-12.csv,289414.1818181818,-0.11495391561483621,2020-10-01,40.15,2020-10-30,35.79
CO,2020,11,CO_2021-01.csv,255857.95,0.24465694859801285,2020-11-02,35.5,2020-11-30,45.34
CO,2020,12,CO_2021-02.csv,209115.68181818182,0.0697734139299144,2020-12-01,45.25,2020-12-31,48.52
CO,2021,1,CO_2021-03.csv,327395.15789473685,0.07372490377133224,2021-01-04,48.49,2021-01-29,52.2
